bug_id,error_inducing
1289655,False
1226316,False
1106124,False
1205266,False
1248675,False
1255682,False
1151849,False
1151848,False
1151840,False
1194905,False
1194903,False
1069941,True
1214629,False
1256341,False
1256342,False
1168291,False
1168299,False
1227045,False
1195054,False
1174542,False
1195058,False
1048888,False
1196882,True
1294448,False
1120324,False
1057105,False
1171796,False
1190733,False
1290567,False
1185157,False
1189860,False
1117357,False
1294994,False
1180509,False
1196776,False
1251697,False
1241550,False
1142143,False
1111199,False
1111194,True
1251527,False
1206107,False
1206105,False
1257594,False
1127679,False
1234801,False
1234800,True
1234809,False
1268822,False
1067207,False
1150005,False
1121530,False
1296594,False
1159729,False
1115246,False
1115248,False
1292870,False
1271356,False
1177907,False
1160887,True
1160884,False
1246605,False
1080987,False
1080986,False
1276295,False
1284099,False
1120664,False
1198039,False
1231974,False
1199345,False
1194590,False
1122750,False
1174286,False
1174287,False
1051190,False
1201575,False
1113744,False
1232087,False
1193610,False
1270082,False
1236473,False
1236476,False
1194044,False
1132584,False
1132586,False
1247953,False
1175881,False
1094057,False
1094052,False
1174422,False
1275694,False
1239015,False
1133189,True
1050713,False
1138668,False
1138669,False
1164766,False
1129526,False
1129529,False
1277027,False
1109802,False
1109800,False
1240416,False
1235812,False
1235810,False
1235817,False
1235815,False
1172144,False
1252565,False
1246382,False
1246388,False
1221276,False
1221275,False
1221279,False
1276642,False
1276644,False
1280951,False
1163239,True
1163238,False
1139132,False
1260439,False
1177247,False
1177246,False
1255181,False
1269719,False
1109112,False
1258168,False
1144317,False
1147662,False
1135745,False
1259338,False
1264091,False
1278569,False
1264092,False
1264095,False
1042788,False
1179944,True
1067984,False
1247160,False
1108995,False
1140363,False
1140364,False
1261388,False
1261386,False
1261384,False
1219088,False
1181078,False
1181073,False
1289857,False
1229853,False
1229850,False
1226884,False
1134599,False
1214766,False
1134778,False
1155726,False
1155722,False
1220480,False
1220481,False
1102347,False
1217737,False
1066313,True
1066319,True
1070966,False
1205100,False
1070962,True
1262125,False
1139953,True
1185793,False
1183439,False
1183431,False
1183433,True
1227140,False
1151736,False
1266926,False
1267036,False
1206746,False
1142437,False
1097585,False
1288581,False
1196579,True
1178847,True
1062541,False
1212610,False
1157299,False
1159520,False
1182740,False
1182742,False
1054965,False
1169690,False
1060944,False
1287185,False
1287182,False
1098696,True
1293995,False
1235956,False
1247880,False
1118179,False
1150127,False
1090170,False
1090174,False
1095521,False
1095527,False
1098343,False
1161040,False
1215341,True
1161049,True
1067998,False
1192989,False
1192982,False
1192986,False
1288401,False
1193055,False
1193050,True
1100080,False
1100083,False
1108709,False
1238707,False
1119228,False
1151296,False
1204076,False
1151299,False
1278041,False
1215834,False
1188156,False
1188155,False
1175714,False
1178542,False
1167834,False
1211334,False
1211337,False
1211331,False
1289757,False
1153478,False
1089745,False
1178098,True
1164567,False
1164569,False
1178092,False
1057600,False
1122944,False
1230286,False
1239154,False
1239152,False
1239151,False
1106713,False
1106719,False
1207864,False
1207863,False
1273833,False
1243453,False
1273835,False
1163035,False
1238824,False
1238286,False
1238282,False
1199952,False
1238827,False
1162078,False
1080352,False
1080358,False
1208978,False
1208977,False
1208973,True
1148376,False
1148375,False
1114329,False
1296381,False
1068193,False
1275863,False
1275866,False
1275867,False
1242469,False
1242465,False
1161526,False
1121706,False
1121701,False
1237265,False
1211001,False
1123631,False
1243337,False
1243335,False
1243331,False
1271523,False
1271521,False
1271525,False
1276062,False
1245277,False
1245272,False
1273018,False
1069716,False
1110950,False
1228950,False
1240730,False
1199131,False
1240739,False
1125776,True
1043843,False
1125770,False
1185803,False
1130330,False
1272767,False
1251134,False
1275089,False
1171629,True
1275086,False
1073909,False
1275081,False
1275083,False
1138141,False
1221407,False
1221406,False
1224433,False
1259811,False
1229235,False
1263192,False
1126941,False
1076283,False
1187511,False
1118372,True
1071771,False
1071774,False
1230163,False
1268674,False
1268677,False
1234778,False
1077002,False
1144509,False
1144505,False
1144507,False
1144501,False
1222171,False
1122447,True
1276850,False
1237492,False
1137780,True
1279889,False
1223808,True
1045739,False
1181912,False
1267617,False
1273759,False
1146907,False
1146904,False
1146902,False
1154356,False
1214321,False
1217677,False
1154683,True
1218499,False
1218496,False
1258476,False
1185340,True
1185343,True
1138967,True
1066878,False
1214493,False
1214490,False
1170500,False
1190210,False
1214495,False
1061475,False
1073597,False
1073594,False
1210375,False
1097289,False
1218143,False
1169869,False
1220728,False
1169860,False
1169867,False
1155089,False
1073043,False
1100955,False
1271096,False
1058392,False
1058396,False
1058394,False
1058399,True
1155558,False
1156190,False
1143620,False
1098958,False
1279740,False
1276930,False
1205738,False
1279744,False
1286281,False
1072316,False
1072313,False
1244611,False
1063511,False
1180978,False
1058538,False
1213773,False
1213776,False
1213775,False
1152026,False
1152023,False
1290263,False
1189709,False
1052454,False
1189702,False
1189704,False
1211957,False
1286423,False
1068603,False
1119921,False
1119926,False
1202171,False
1202176,False
1248838,False
1202175,False
1202179,False
1167576,False
1222812,False
1167579,False
1251071,False
1094248,False
1169086,True
1137515,False
1127542,False
1192539,False
1268332,False
1122526,False
1084140,False
1121871,False
1082662,False
1190973,False
1127091,False
1084499,False
1100164,False
1085369,False
1277278,False
1248162,False
1160104,False
1200158,True
1122387,False
1122383,False
1165558,False
1285248,False
1231055,False
1285243,False
1251921,False
1251922,False
1220939,False
1165885,False
1217887,False
1217880,False
1109431,False
1294171,False
1230096,False
1230091,False
1230092,False
1269646,False
1089463,False
1242205,False
1178359,False
1175104,True
1178354,False
1109389,False
1116867,False
1117197,False
1237420,False
1232417,False
1237847,False
1237842,False
1121129,False
1048793,False
1048799,False
1131370,False
1243557,False
1234571,False
1243554,False
1234575,False
1227312,False
1124036,False
1232935,False
1149745,False
1091801,False
1240116,False
1182017,False
1082957,False
1081873,False
1043663,False
1047571,False
1213438,False
1063327,False
1296467,False
1087892,False
1268215,False
1278919,False
1115776,False
1115779,False
1232069,True
1181781,False
1267983,False
1247666,False
1267227,False
1170343,False
1170344,False
1206675,False
1274964,False
1122160,False
1084504,False
1075980,True
1133260,False
1198450,False
1276183,False
1276184,False
1265436,False
1076983,False
1096716,False
1171127,False
1287717,False
1287710,False
1219954,False
1219953,False
1052610,False
1076366,False
1142803,False
1096023,False
1235308,False
1148861,False
1235306,False
1260329,False
1260328,False
1229376,False
1108179,False
1108177,False
1259600,False
1176206,False
1176205,False
1182046,False
1182048,True
1181890,False
1181894,False
1181896,False
1187722,False
1187724,False
1187727,False
1261491,False
1263439,False
1100360,True
1144779,False
1248360,False
1248366,False
1105468,False
1214511,False
1102855,False
1219178,False
1102858,True
1119670,False
1061395,False
1255605,False
1250234,False
1075049,False
1193977,False
1226931,False
1194986,False
1267421,False
1168212,False
1108824,False
1103107,False
1153063,False
1102278,False
1249542,False
1074733,False
1061534,False
1283599,False
1066621,False
1216916,False
1143810,False
1268955,False
1268957,False
1254268,False
1220570,False
1191465,False
1183580,False
1183583,False
1191463,False
1195472,False
1157766,False
1157760,False
1157761,False
1257517,False
1237216,False
1180584,False
1180587,False
1180583,False
1090991,True
1269325,True
1118996,False
1183051,False
1150089,False
1216001,False
1092626,False
1145410,False
1205569,False
1067173,False
1205563,False
1213633,False
1090668,False
1207634,False
1095017,False
1196119,False
1063702,False
1215678,False
1067287,False
1215672,False
1215676,False
1232269,False
1187103,False
1281991,False
1281997,False
1281999,False
1101195,False
1101196,False
1208055,False
1123080,False
1123084,False
1112925,False
1112920,False
1112922,False
1270002,False
1270004,False
1169769,False
1245424,False
1281665,False
1214981,False
1160801,False
1041894,False
1209091,False
1237564,False
1051114,False
1051118,False
1231243,False
1124614,False
1124615,False
1124610,False
1124619,False
1164274,False
1133104,False
1210307,False
1272531,False
1271848,False
1050795,True
1271847,True
1271841,False
1276073,False
1126754,False
1116124,False
1171499,True
1210302,False
1171496,False
1243962,False
1243963,False
1243961,False
1243964,False
1076161,False
1047828,False
1047823,False
1130747,False
1130746,False
1134459,False
1224644,False
1238328,True
1224647,False
1055310,True
1191874,False
1293194,False
1057229,False
1057224,False
1057220,False
1235896,False
1125221,False
1201096,False
1201098,False
1250203,False
1086997,False
1086992,False
1228342,False
1222724,False
1042708,False
1110277,False
1046016,False
1046013,False
1043256,False
1043257,False
1186034,True
1075072,False
1044709,True
1261304,False
1181560,False
1181564,False
1044707,False
1044706,False
1229760,False
1229769,False
1174954,False
1140677,False
1174950,False
1240090,False
1174959,False
1166852,False
1279494,False
1161817,False
1289007,False
1161810,False
1289005,False
1256336,False
1171863,False
1171862,False
1282053,False
1148286,False
1223296,False
1289233,False
1066421,False
1245742,False
1146282,False
1260235,False
1225934,False
1267479,False
1267474,False
1066394,False
1225368,False
1286674,False
1053048,False
1046837,False
1172884,False
1172885,False
1276378,True
1180748,False
1225361,False
1184045,False
1183212,False
1225365,False
1157219,False
1225367,False
1270965,False
1105204,False
1207031,False
1057156,False
1078847,False
1224328,False
1279498,False
1135541,True
1063271,True
1135547,False
1128153,False
1128156,False
1139472,False
1139474,False
1128449,False
1272754,False
1268740,True
1260178,False
1088452,False
1212876,True
1141260,True
1254444,False
1206845,False
1206842,False
1063856,False
1136010,False
1099224,False
1099227,False
1094616,False
1094614,False
1249572,False
1285619,False
1288228,False
1258144,False
1258145,False
1258140,False
1113896,False
1249574,False
1266632,False
1266630,False
1266637,False
1088043,True
1054425,False
1205305,False
1151892,False
1100662,False
1217963,False
1103314,False
1103315,False
1066980,False
1059174,False
1059175,False
1204175,False
1106792,False
1295012,False
1143139,False
1143130,False
1200870,False
1227162,False
1195154,False
1210465,False
1195152,False
1169956,False
1253137,True
1190676,False
1202657,True
1249664,False
1202650,True
1278723,False
1251644,False
1153230,False
1213289,True
1156600,True
1153237,False
1213281,False
1112716,False
1112715,False
1101223,False
1092121,False
1249585,False
1252266,False
1252263,False
1111253,False
1111251,False
1242176,False
1286337,False
1242172,False
1242173,False
1241821,False
1242179,False
1107946,False
1142772,False
1212520,False
1107949,False
1195844,False
1196632,False
1234928,False
1166326,False
1062666,False
1257725,False
1087801,False
1126138,False
1289617,False
1123324,False
1208799,False
1244633,False
1048838,False
1244637,False
1244635,False
1251357,False
1244639,False
1244638,False
1121782,False
1271257,False
1214965,False
1248981,False
1064674,False
1248984,False
1200096,False
1200092,False
1095206,False
1055532,False
1055533,True
1215428,False
1063138,False
1134942,False
1111463,False
1232430,False
1125445,False
1122493,False
1236530,False
1089095,False
1089090,False
1251894,False
1245586,False
1057871,False
1082970,False
1132468,True
1122142,False
1132467,False
1201329,False
1043081,False
1094150,False
1251184,False
1273099,False
1283462,False
1094156,False
1273095,False
1085475,False
1231163,False
1203844,False
1239752,False
1239753,False
1194725,False
1074974,False
1074971,False
1195452,False
1077404,False
1263325,False
1165938,False
1077402,False
1046582,True
1124428,False
1181317,False
1126490,False
1133732,False
1248637,False
1263118,False
1291217,False
1263116,False
1274605,False
1113681,False
1129771,False
1113685,False
1173912,True
1149278,False
1149271,False
1248639,False
1172357,False
1246115,False
1131463,False
1131462,False
1042003,True
1163576,False
1163570,False
1177329,False
1177323,False
1260770,False
1177324,False
1134172,False
1264467,False
1117027,False
1148588,False
1131287,False
1131285,False
1278608,False
1275239,False
1275238,False
1278605,False
1149183,False
1149185,False
1176637,False
1176636,False
1177589,False
1177582,False
1104142,False
1104147,False
1259184,False
1170676,False
1232887,False
1176981,False
1232888,False
1046205,False
1279529,False
1170589,False
1044514,False
1074691,False
1155006,False
1224947,False
1224941,False
1210669,False
1061741,False
1061747,False
1146097,False
1066212,False
1096804,False
1096800,False
1235257,False
1168474,False
1216549,False
1088940,False
1267171,False
1099448,True
1187966,False
1099444,False
1099445,False
1099446,True
1196430,False
1079617,False
1079616,False
1079614,False
1287801,False
1096370,False
1101308,False
1061947,False
1101300,False
1144933,False
1062468,False
1138265,False
1072390,False
1118031,False
1118032,False
1090238,False
1207207,False
1279214,False
1213959,False
1255217,True
1255214,True
1161721,False
1101873,False
1064303,False
1150371,False
1150376,False
1215151,False
1236737,False
1052239,False
1293534,False
1065657,True
1188870,False
1188877,False
1188878,False
1252283,False
1051521,False
1237689,True
1280068,False
1077859,False
1236086,False
1236081,False
1107096,False
1189829,True
1269462,False
1269465,False
1150959,False
1055186,False
1107329,False
1292664,False
1178462,False
1094429,False
1160181,False
1194128,False
1249252,False
1249253,False
1151306,False
1258339,False
1201209,False
1201205,True
1258331,False
1201202,False
1186784,False
1054581,False
1054584,False
1169237,False
1169233,False
1169232,True
1226400,False
1083536,False
1230363,False
1230365,False
1151309,True
1106050,True
1123956,False
1123950,False
1248708,True
1115217,False
1239369,False
1166932,False
1166937,False
1163379,False
1168189,False
1163375,False
1253307,False
1201973,False
1256767,False
1209384,False
1252653,False
1120214,False
1213123,False
1239941,False
1293980,False
1293985,False
1280889,False
1239946,False
1111353,False
1203199,False
1203190,False
1233046,False
1148032,False
1148033,False
1206616,False
1203220,False
1272938,False
1251235,False
1080165,False
1167326,False
1212298,False
1212299,False
1212296,False
1212297,False
1212293,False
1044355,False
1068320,False
1156977,False
1121626,False
1121622,False
1270055,False
1198109,False
1198107,False
1134391,False
1208160,False
1233954,False
1192675,True
1177873,False
1084266,False
1276109,False
1069055,False
1149842,False
1271770,False
1095433,False
1095439,False
1095438,False
1245048,False
1240673,True
1240670,False
1165217,False
1132347,False
1193102,False
1247909,False
1264931,False
1241815,False
1179086,False
1132693,False
1270428,False
1172964,False
1171708,False
1179551,False
1179550,False
1179557,False
1179556,False
1175463,False
1072152,False
1173708,False
1077670,False
1281105,False
1133569,False
1184942,False
1129633,False
1175755,False
1254752,False
1118235,True
1286487,False
1131638,True
1187410,False
1176289,False
1268138,False
1276483,True
1129984,False
1072843,False
1072847,False
1071635,False
1119180,False
1223694,False
1261416,False
1261414,False
1258999,False
1135635,False
1148770,False
1259024,False
1264161,False
1103635,False
1257804,False
1080205,False
1278418,False
1278412,False
1140216,False
1147241,False
1202865,False
1198078,False
1147249,False
1218593,False
1185223,False
1218597,True
1103188,True
1078373,False
1229698,False
1210031,False
1181105,False
1181100,False
1233005,False
1220648,False
1220649,False
1220644,False
1220646,False
1269648,False
1059504,False
1146112,False
1146114,False
1146117,False
1146116,False
1155618,True
1266142,False
1180054,False
1232191,False
1113639,False
1105911,False
1184689,False
1105914,False
1113634,False
1252411,False
1252414,False
1191756,False
1283113,False
1046079,False
1191758,False
1079400,False
1079409,False
1052888,False
1166832,False
1152341,False
1183502,False
1159455,False
1286743,False
1286744,False
1118911,False
1162333,False
1090918,False
1207506,False
1090910,False
1161683,False
1204857,False
1204855,False
1153764,False
1169457,False
1064402,False
1101115,False
1162488,False
1162485,False
1162487,False
1162483,False
1162482,False
1254978,False
1166301,True
1094328,False
1123778,False
1054819,False
1094323,False
1054810,False
1094324,False
1054813,False
1192472,False
1182363,False
1189593,False
1084065,True
1239549,False
1239541,False
1180387,False
1069694,True
1246641,False
1065751,False
1094580,False
1205819,False
1277534,False
1280744,False
1280743,False
1285328,False
1061920,False
1285320,False
1199560,False
1200364,False
1238636,False
1112304,False
1112307,False
1165766,False
1280297,True
1151186,False
1050247,False
1111960,False
1059991,False
1249352,False
1272315,False
1272317,False
1167945,False
1284940,False
1055395,True
1243958,False
1175661,False
1109263,False
1083090,False
1089632,False
1089638,False
1063318,False
1241832,False
1201015,False
1201017,False
1281168,False
1281169,False
1139554,False
1164419,False
1282585,False
1289378,False
1131035,False
1289263,False
1162813,False
1162818,True
1054043,False
1240527,False
1054047,False
1124172,False
1124175,False
1256045,False
1256040,False
1256049,False
1071433,False
1071431,False
1247299,False
1240015,False
1236900,False
1238191,False
1233368,False
1233367,False
1213370,False
1233360,False
1130845,False
1130842,False
1124821,False
1232100,False
1148203,False
1247743,False
1247741,False
1279092,False
1194004,False
1209603,True
1218027,False
1209606,False
1063508,False
1170153,False
1126088,False
1133305,False
1126559,False
1136871,False
1120490,False
1263296,False
1263292,False
1273165,False
1273164,False
1129285,False
1240824,False
1219850,False
1219852,True
1132557,False
1135013,False
1079174,False
1130028,False
1130021,False
1275648,False
1142926,False
1142927,False
1269445,False
1109708,False
1222990,False
1131779,False
1218817,False
1234170,False
1225412,False
1234179,False
1139216,False
1261599,False
1042426,False
1187605,False
1263572,False
1261627,True
1112620,False
1269032,False
1269034,False
1181605,False
1248248,False
1118799,False
1144432,False
1226293,False
1140537,False
1272600,True
1157934,False
1157936,False
1295541,False
1255167,False
1097721,False
1190368,False
1226877,False
1226879,False
1226878,False
1190363,False
1249195,False
1267503,False
1267501,False
1249193,False
1295097,False
1075670,True
1075672,False
1119442,False
1287607,False
1094871,False
1153109,False
1061671,False
1061673,False
1253641,False
1170216,False
1289170,False
1214782,False
1170211,True
1214781,False
1254694,False
1102048,True
1217251,False
1102042,False
1102045,False
1107673,False
1191093,False
1188387,False
1268858,False
1254349,False
1155797,False
1206337,False
1290063,False
1212435,False
1150452,False
1155426,False
1091962,False
1118894,True
1121472,False
1205600,False
1289827,False
1289829,False
1257164,False
1096469,False
1213574,False
1213575,False
1062596,False
1255908,False
1243628,False
1243627,False
1276939,False
1237054,False
1267080,False
1182444,False
1189410,False
1237191,False
1162690,False
1237197,False
1095289,False
1095282,False
1095281,False
1095284,False
1120705,False
1151412,False
1144885,False
1208715,False
1144889,True
1119852,False
1081260,True
1270121,False
1201632,False
1281708,False
1169643,False
1232346,False
1248907,False
1231695,False
1209193,False
1214878,True
1161346,True
1183845,False
1251107,False
1168843,False
1237447,False
1124717,False
1236316,False
1082791,False
1127167,False
1127169,False
1174078,False
1257659,False
1082249,False
1116006,False
1116007,False
1242991,False
1280159,False
1159973,True
1282420,False
1282424,False
1163640,False
1163643,False
1055214,False
1055219,False
1191936,False
1291078,False
1045229,False
1242336,False
1242331,False
1201197,True
1086545,False
1116914,False
1049684,False
1109096,False
1089841,False
1158896,False
1248726,False
1291347,False
1225653,False
1223550,False
1259273,False
1042625,False
1225381,False
1046751,False
1179627,False
1271058,False
1234409,False
1234408,False
1132950,False
1234402,False
1046282,True
1140737,False
1174857,False
1232800,False
1140739,False
1232806,False
1148505,False
1208457,False
1278863,False
1240202,False
1253094,True
1240208,False
1240209,False
1140089,False
1177501,False
1140084,False
1140080,False
1140083,False
1047486,False
1219544,False
1171903,False
1171904,False
1253099,False
1171909,True
1044595,False
1243754,False
1241155,False
1205448,False
1274818,False
1264892,False
1281457,False
1067037,False
1131988,False
1058024,False
1058021,False
1053676,False
1240432,False
1261813,False
1280019,False
1261814,False
1261818,False
1240783,False
1249888,False
1287666,False
1145049,False
1106833,False
1231042,True
1183153,False
1182285,False
1182287,False
1186384,False
1182288,False
1184877,False
1184871,False
1279297,False
1130618,True
1139535,False
1090543,False
1235411,False
1262549,True
1212527,False
1189168,False
1189166,False
1189162,False
1154154,False
1265001,False
1260034,False
1269758,False
1128747,False
1268559,False
1107011,False
1268556,False
1292197,False
1259737,False
1254527,False
1088249,False
1099148,False
1099143,False
1261568,False
1176375,False
1176370,False
1118615,False
1155207,False
1155208,False
1269204,True
1144607,False
1144602,False
1144600,False
1117244,False
1250085,False
1243806,False
1250084,False
1093153,False
1207909,False
1250520,False
1295354,False
1143074,False
1210508,False
1227285,False
1227287,False
1255732,False
1255734,False
1255735,False
1239920,False
1066718,False
1066713,True
1168103,False
1249786,False
1202993,False
1259373,False
1249788,False
1286892,False
1059035,False
1059036,False
1059030,False
1059032,False
1185392,False
1058340,False
1180349,False
1249438,False
1112618,False
1189992,False
1249431,False
1254061,False
1185640,False
1265873,False
1252384,False
1143921,False
1242032,False
1255298,False
1251727,False
1251726,False
1142032,False
1142033,False
1142034,False
1195960,False
1253386,False
1252034,True
1204149,False
1297226,False
1242781,False
1242783,False
1150642,False
1188643,False
1159922,False
1116664,False
1115480,True
1243781,False
1243787,False
1145560,True
1116591,False
1055473,False
1134863,False
1284125,False
1237769,False
1189206,False
1189200,True
1189202,False
1216431,False
1282985,False
1153694,False
1153695,False
1153690,False
1115153,False
1153693,False
1120570,False
1122624,False
1232685,True
1215435,False
1209252,False
1253817,False
1228885,False
1201404,False
1245337,False
1247862,False
1242810,False
1247865,False
1242812,False
1171257,False
1179003,False
1285293,False
1239655,False
1194600,False
1190985,True
1230939,False
1283634,False
1077369,False
1073861,True
1082167,False
1133077,False
1050159,False
1053074,False
1230686,False
1222500,False
1274760,False
1274769,False
1234305,False
1234306,False
1172785,False
1126629,False
1224080,False
1109972,False
1277156,False
1274493,False
1274499,False
1237836,True
1282214,False
1282211,False
1276405,False
1076091,False
1276403,False
1173787,False
1246011,False
1246014,False
1163432,False
1163435,False
1139087,False
1049727,False
1260543,False
1176570,False
1179780,True
1246904,False
1229125,False
1108753,False
1071012,False
1056457,False
1071018,False
1104623,False
1247050,False
1186725,False
1186720,False
1186721,False
1046125,False
1147714,False
1262948,False
1147716,False
1262942,False
1136360,False
1210746,False
1210745,False
1240437,False
1240438,False
1244500,True
1244502,False
1244505,False
1061028,False
1218515,False
1061027,False
1146199,False
1066558,False
1146193,False
1146192,False
1050122,False
1263870,False
1227515,False
1058180,False
1221913,False
1156767,False
1221919,False
1152479,True
1059589,False
1088861,False
1187804,False
1267239,False
1142633,False
1266209,False
1216379,False
1261605,False
1216371,False
1066089,False
1206454,False
1206453,False
1206452,False
1202522,False
1200778,False
1290927,False
1091025,True
1129376,True
1155900,False
1155908,True
1187110,False
1049010,False
1239789,False
1207326,False
1100535,False
1266341,False
1067755,False
1168762,False
1090088,False
1144107,False
1182092,False
1052379,False
1166382,False
1256826,False
1215050,False
1154059,False
1256822,False
1188931,False
1293784,False
1193349,False
1232596,False
1265211,False
1278281,False
1155494,True
1219057,False
1147459,False
1204147,False
1112385,False
1292786,False
1278759,False
1278752,False
1285502,False
1257063,False
1285501,False
1285508,False
1253957,False
1253958,False
1215944,False
1251886,False
1266741,False
1250315,False
1194370,False
1258562,False
1258567,False
1253486,False
1106150,False
1205237,True
1205233,False
1113474,True
1113477,False
1083365,False
1151811,False
1289087,False
1289080,False
1239242,False
1063247,False
1069979,False
1283901,False
1255505,False
1096492,False
1143223,False
1143224,False
1092010,True
1190705,False
1190703,False
1120313,False
1289890,False
1189814,False
1287951,True
1272297,False
1199822,False
1049250,False
1153529,False
1125848,True
1142170,False
